"index";"date.time";"temperature";"sensor";"numserie";"modele";"record_min";"coord";"corr";"temp.corr"
3003;2024-05-23 05:14:04;14.0363793945312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.9510864304051
3004;2024-05-23 05:44:04;13.7146264648437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.6293335007176
3005;2024-05-23 06:14:04;13.3606982421875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.2754052780614
3006;2024-05-23 06:44:04;12.9853198242187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.9000268600926
3007;2024-05-23 07:14:04;13.4786743164062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.3933813522801
3008;2024-05-23 07:44:04;14.797861328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.7125683639989
3009;2024-05-23 08:14:04;16.2886499023437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.2033569382176
3010;2024-05-23 08:44:04;16.6747534179687;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.5894604538426
3011;2024-05-23 09:14:04;17.543486328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.4581933639989
3012;2024-05-23 09:44:04;20.3105615234375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.2252685593114
3013;2024-05-23 10:14:04;19.47400390625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.3887109421239
3014;2024-05-23 10:44:04;19.6992309570313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.6139379929052
3015;2024-05-23 11:14:04;22.0802026367187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.9949096725926
3016;2024-05-23 11:44:04;22.6593579101563;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.5740649460302
3017;2024-05-23 12:14:04;22.8953100585937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.8100170944676
3018;2024-05-23 12:44:04;23.3672143554688;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.2819213913427
3019;2024-05-23 13:14:04;23.3028637695312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.2175708054051
3020;2024-05-23 13:44:04;23.1848876953125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.0995947311864
3021;2024-05-23 14:14:04;23.4101147460937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.3248217819676
3022;2024-05-23 14:44:04;22.9167602539063;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.8314672897802
3023;2024-05-23 15:14:04;23.6460668945313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.5607739304052
3024;2024-05-23 15:44:04;24.5040747070312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.4187817429051
3025;2024-05-23 16:14:04;25.0403295898437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.9550366257176
3026;2024-05-23 16:44:04;24.5684252929687;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.4831323288426
3027;2024-05-23 17:14:04;24.6327758789063;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.5474829147802
3028;2024-05-23 17:44:04;24.5255249023438;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.4402319382177
3029;2024-05-23 18:14:04;24.0965209960938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.0112280319677
3030;2024-05-23 18:44:04;23.7747680664062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.6894751022801
3031;2024-05-23 19:14:04;23.3350390625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.2497460983739
3032;2024-05-23 19:44:04;23.07763671875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.9923437546239
3033;2024-05-23 20:14:04;22.176728515625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.0914355514989
3034;2024-05-23 20:44:04;20.4821630859375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.3968701218114
3035;2024-05-23 21:14:04;18.8626733398437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.7773803757176
3036;2024-05-23 21:44:04;19.1415258789062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.0562329147801
3037;2024-05-23 22:14:04;18.7339721679688;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.6486792038427
3038;2024-05-23 22:44:04;18.6481713867188;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.5628784225927
3039;2024-05-23 23:14:04;17.886689453125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.8013964889989
3040;2024-05-23 23:44:04;17.8437890625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.7584960983739
3041;2024-05-24 00:14:04;17.1788330078125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.0935400436864
3042;2024-05-24 00:44:04;16.2028491210937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.1175561569676
3043;2024-05-24 01:14:04;15.570068359375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.4847753952489
3044;2024-05-24 01:44:04;14.7549609375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.6696679733739
3045;2024-05-24 02:14:04;14.2937817382812;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.2084887741551
3046;2024-05-24 02:44:04;14.4439331054688;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.3586401413427
3047;2024-05-24 03:14:04;14.7335107421875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.6482177780614
3048;2024-05-24 03:44:04;14.454658203125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.3693652389989
3049;2024-05-24 04:14:04;14.3366821289062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.2513891647801
3050;2024-05-24 04:44:04;13.9291284179687;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.8438354538426
3051;2024-05-24 05:14:04;13.8755029296875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.7902099655614
3052;2024-05-24 05:44:04;13.4572241210937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.3719311569676
3053;2024-05-24 06:14:04;13.253447265625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.1681543014989
3054;2024-05-24 06:44:04;13.12474609375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.0394531296239
3055;2024-05-24 07:14:04;13.7146264648437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.6293335007176
3056;2024-05-24 07:44:04;14.5726342773437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.4873413132176
3057;2024-05-24 08:14:04;15.7845703125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.6992773483739
3058;2024-05-24 08:44:04;16.6318530273438;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.5465600632177
3059;2024-05-24 09:14:04;17.1359326171875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.0506396530614
3060;2024-05-24 09:44:04;17.8652392578125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.7799462936864
3061;2024-05-24 10:14:04;17.6507373046875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.5654443405614
3062;2024-05-24 10:44:04;17.286083984375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.2007910202489
3063;2024-05-24 11:14:04;16.8356298828125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.7503369186864
3064;2024-05-24 11:44:04;17.2110083007813;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.1257153366552
3065;2024-05-24 12:14:04;18.2835180664063;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.1982251022802
3066;2024-05-24 12:44:04;20.2676611328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.1823681686864
3067;2024-05-24 13:14:04;20.9647924804688;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.8794995163427
3068;2024-05-24 13:44:04;21.0076928710937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.9223999069676
3069;2024-05-24 14:14:04;21.4581469726562;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.3728540085301
3070;2024-05-24 14:44:04;21.5868481445313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.5015551804052
3071;2024-05-24 15:14:04;21.232919921875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.1476269577489
3072;2024-05-24 15:44:04;21.2543701171875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.1690771530614
3073;2024-05-24 16:14:04;21.4688720703125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.3835791061864
3074;2024-05-24 16:44:04;21.061318359375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.9760253952489
3075;2024-05-24 17:14:04;19.73140625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.6461132858739
3076;2024-05-24 17:44:04;18.0904663085938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.0051733444677
3077;2024-05-24 18:14:04;17.5220361328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.4367431686864
3078;2024-05-24 18:44:04;18.3693188476563;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.2840258835302
3079;2024-05-24 19:14:04;19.3131274414062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.2278344772801
3080;2024-05-24 19:44:04;18.701796875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.6165039108739
3081;2024-05-24 20:14:04;18.2620678710937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.1767749069676
3082;2024-05-24 20:44:04;17.6721875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.5868945358739
3083;2024-05-24 21:14:04;16.9536059570313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.8683129929052
3084;2024-05-24 21:44:04;16.170673828125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.0853808639989
3085;2024-05-24 22:14:04;15.9668969726563;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.8816040085302
3086;2024-05-24 22:44:04;15.5807934570312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.4955004929051
3087;2024-05-24 23:14:04;15.1517895507812;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.0664965866551
3088;2024-05-24 23:44:04;14.4761083984375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.3908154343114
3089;2024-05-25 00:14:04;14.1436303710937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.0583374069676
3090;2024-05-25 00:44:04;13.8647778320313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.7794848679052
3091;2024-05-25 01:14:04;13.3070727539062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.2217797897801
3092;2024-05-25 01:44:04;13.2641723632812;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.1788793991551
3093;2024-05-25 02:14:04;13.0067700195312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.9214770554051
3094;2024-05-25 02:44:04;12.9638696289062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.8785766647801
3095;2024-05-25 03:14:04;12.910244140625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.8249511764989
3096;2024-05-25 03:44:04;12.7171923828125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.6318994186864
3097;2024-05-25 04:14:04;12.3525390625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.2672460983739
3098;2024-05-25 04:44:04;11.9020849609375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;11.8167919968114
3099;2024-05-25 05:14:04;11.40873046875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;11.3234375046239
3100;2024-05-25 05:44:04;11.151328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;11.0660351608739
3101;2024-05-25 06:14:04;10.89392578125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;10.8086328171239
3102;2024-05-25 06:44:04;11.0440771484375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;10.9587841843114
3103;2024-05-25 07:14:04;11.5696069335937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;11.4843139694676
3104;2024-05-25 07:44:04;12.3203637695312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.2350708054051
3105;2024-05-25 08:14:04;13.8433276367187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.7580346725926
3106;2024-05-25 08:44:04;15.570068359375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.4847753952489
3107;2024-05-25 09:14:04;16.6533032226562;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.5680102585301
3108;2024-05-25 09:44:04;19.8493823242187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.7640893600926
3109;2024-05-25 10:14:04;23.0561865234375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.9708935593114
3110;2024-05-25 10:44:04;24.2681225585938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.1828295944677
3111;2024-05-25 11:14:04;23.76404296875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.6787500046239
3112;2024-05-25 11:44:04;23.8391186523437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.7538256882176
3113;2024-05-25 12:14:04;24.0536206054687;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.9683276413426
3114;2024-05-25 12:44:04;24.5898754882812;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.5045825241551
3115;2024-05-25 13:14:04;22.777333984375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.6920410202489
3116;2024-05-25 13:44:04;23.292138671875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.2068457077489
3117;2024-05-25 14:14:04;23.892744140625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.8074511764989
3118;2024-05-25 14:44:04;24.0750708007813;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.9897778366552
3119;2024-05-25 15:14:04;24.0857958984375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;24.0005029343114
3120;2024-05-25 15:44:04;23.635341796875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.5500488327489
3121;2024-05-25 16:14:04;23.6567919921875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.5714990280614
3122;2024-05-25 16:44:04;23.5602661132813;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.4749731491552
3123;2024-05-25 17:14:04;21.8657006835938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.7804077194677
3124;2024-05-25 17:44:04;21.2865454101562;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.2012524460301
3125;2024-05-25 18:14:04;20.975517578125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.8902246139989
3126;2024-05-25 18:44:04;20.7502905273437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.6649975632176
3127;2024-05-25 19:14:04;20.9218920898437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.8365991257176
3128;2024-05-25 19:44:04;20.0209838867187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.9356909225926
3129;2024-05-25 20:14:04;19.431103515625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.3458105514989
3130;2024-05-25 20:44:04;19.30240234375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.2171093796239
3131;2024-05-25 21:14:04;18.5301953125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.4449023483739
3132;2024-05-25 21:44:04;17.9403149414062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.8550219772801
3133;2024-05-25 22:14:04;17.5220361328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.4367431686864
3134;2024-05-25 22:44:04;17.328984375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.2436914108739
3135;2024-05-25 23:14:04;17.1681079101562;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.0828149460301
3136;2024-05-25 23:44:04;16.771279296875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.6859863327489
3137;2024-05-26 00:14:04;16.0955981445313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.0103051804052
3138;2024-05-26 00:44:04;15.269765625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;15.1844726608739
3139;2024-05-26 01:14:04;14.6584350585937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.5731420944676
3140;2024-05-26 01:44:04;14.1650805664062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.0797876022801
3141;2024-05-26 02:14:04;13.854052734375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.7687597702489
3142;2024-05-26 02:44:04;13.5215747070312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.4362817429051
3143;2024-05-26 03:14:04;13.167646484375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.0823535202489
3144;2024-05-26 03:44:04;12.9209692382812;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.8356762741551
3145;2024-05-26 04:14:04;12.7171923828125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.6318994186864
3146;2024-05-26 04:44:04;12.5134155273437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.4281225632176
3147;2024-05-26 05:14:04;12.1809375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.0956445358739
3148;2024-05-26 05:44:04;11.9878857421875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;11.9025927780614
3149;2024-05-26 06:14:04;12.1809375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.0956445358739
3150;2024-05-26 06:44:04;12.6421166992187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;12.5568237350926
3151;2024-05-26 07:14:04;13.12474609375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.0394531296239
3152;2024-05-26 07:44:04;13.854052734375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;13.7687597702489
3153;2024-05-26 08:14:04;15.0659887695312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;14.9806958054051
3154;2024-05-26 08:44:04;16.2886499023437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.2033569382176
3155;2024-05-26 09:14:04;17.972490234375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.8871972702489
3156;2024-05-26 09:44:04;21.4795971679687;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.3943042038426
3157;2024-05-26 10:14:04;23.1527124023437;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.0674194382176
3158;2024-05-26 10:44:04;23.721142578125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.6358496139989
3159;2024-05-26 11:14:04;23.806943359375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.7216503952489
3160;2024-05-26 11:44:04;22.8416845703125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;22.7563916061864
3161;2024-05-26 12:14:04;23.463740234375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.3784472702489
3162;2024-05-26 12:44:04;23.721142578125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.6358496139989
3163;2024-05-26 13:14:04;23.5280908203125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.4427978561864
3164;2024-05-26 13:44:04;23.978544921875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.8932519577489
3165;2024-05-26 14:14:04;23.7318676757813;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.6465747116552
3166;2024-05-26 14:44:04;23.9999951171875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.9147021530614
3167;2024-05-26 15:14:04;23.6567919921875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.5714990280614
3168;2024-05-26 15:44:04;23.4744653320313;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.3891723679052
3169;2024-05-26 16:14:04;23.5602661132813;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.4749731491552
3170;2024-05-26 16:44:04;23.206337890625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.1210449264989
3171;2024-05-26 17:14:04;23.120537109375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;23.0352441452489
3172;2024-05-26 17:44:04;21.9729516601562;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.8876586960301
3173;2024-05-26 18:14:04;21.404521484375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.3192285202489
3174;2024-05-26 18:44:04;21.2865454101562;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;21.2012524460301
3175;2024-05-26 19:14:04;20.7824658203125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.6971728561864
3176;2024-05-26 19:44:04;20.50361328125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;20.4183203171239
3177;2024-05-26 20:14:04;19.9673583984375;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.8820654343114
3178;2024-05-26 20:44:04;19.2702270507813;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;19.1849340866552
3179;2024-05-26 21:14:04;18.8197729492188;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.7344799850927
3180;2024-05-26 21:44:04;18.5087451171875;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.4234521530614
3181;2024-05-26 22:14:04;18.6481713867188;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.5628784225927
3182;2024-05-26 22:44:04;18.4336694335937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.3483764694676
3183;2024-05-26 23:14:04;18.2942431640625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.2089501999364
3184;2024-05-26 23:44:04;18.1333666992187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.0480737350926
3185;2024-05-27 00:14:04;18.1548168945312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.0695239304051
3186;2024-05-27 00:44:04;18.1119165039063;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.0266235397802
3187;2024-05-27 01:14:04;18.1333666992187;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.0480737350926
3188;2024-05-27 01:44:04;17.9832153320312;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.8979223679051
3189;2024-05-27 02:14:04;17.9188647460938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.8335717819677
3190;2024-05-27 02:44:04;17.6936376953125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.6083447311864
3191;2024-05-27 03:14:04;17.200283203125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.1149902389989
3192;2024-05-27 03:44:04;16.7391040039062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.6538110397801
3193;2024-05-27 04:14:04;16.9214306640625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.8361376999364
3194;2024-05-27 04:44:04;16.5782275390625;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.4929345749364
3195;2024-05-27 05:14:04;16.5460522460938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.4607592819677
3196;2024-05-27 05:44:04;16.3959008789062;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.3106079147801
3197;2024-05-27 06:14:04;16.513876953125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.4285839889989
3198;2024-05-27 06:44:04;16.7176538085937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.6323608444676
3199;2024-05-27 07:14:04;17.0179565429687;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;16.9326635788426
3200;2024-05-27 07:44:04;17.5756616210938;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.4903686569677
3201;2024-05-27 08:14:04;18.0368408203125;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;17.9515478561864
3202;2024-05-27 08:44:04;18.6052709960937;2;21150037;"MX2203";30;"43.6317276, 3.8622103";-0.0852929641261397;18.5199780319676
